187,-8.25816,-8.56418,-8.40465,-8.2274
188,-8.41205,-8.70776,-8.56418,-8.40465
189,-8.5793,-8.83698,-8.70776,-8.56418
190,-8.71374,-8.95328,-8.83698,-8.70776
191,-8.83966,-9.05795,-8.95328,-8.83698
192,-8.9535,-9.02159,-9.03601,-8.95328
193,0,0,0,0
194,-3.26387,-3.32045,-3.30464,-3.29647
195,-3.27471,-3.27028,-3.30496,-3.25082
196,-3.25009,-3.25184,-3.26443,-3.30574
197,-3.23421,-3.1895,-3.21092,-3.21917
198,-3.12852,-3.13393,-3.15134,-3.14076
199,-3.1252,-3.09353,-3.116,-3.09017
200,-8.24574,-8.24647,-8.23522,-8.24548
201,-8.25115,-8.242,-8.22839,-8.24393
202,-8.23133,-8.22528,-8.22671,-8.22787
203,-8.23005,-8.23551,-8.22599,-8.22673
204,-8.25028,-8.22687,-8.22684,-8.28903
205,-8.06429,-8.03045,-8.03045,-8.40375
206,-7.8446,-8.03045,-7.81161,-8.2274
207,0,0,0,0
208,0,0,0,0
209,0,0,0,0
210,0,0,0,0
211,0,0,0,0
212,0,0,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,-3.38047,-3.3613,-3.42877,-3.41105
217,-3.22741,-3.19818,-3.26381,-3.25708
218,-3.06828,-3.08058,-3.02226,-3.09446
219,-3.02218,-3.09098,-3.00812,-2.97988
220,-8.13678,-8.11313,-8.11182,-8.10783
221,-8.12524,-8.10473,-8.10384,-8.10901
222,-8.10094,-8.09402,-8.09888,-8.10874
223,-8.11491,-8.09801,-8.08603,-8.10348
224,-8.03296,-8.03005,-8.03003,-8.16921
225,-7.82361,-7.81161,-7.81161,-8.22679
226,-7.59768,-7.56846,-7.56846,-8.03045
227,-7.31953,-7.29829,-7.29829,-7.81161
228,-7.00619,-6.9981,-6.9981,-7.56846
229,-6.68967,-6.66456,-6.66456,-7.29829
230,-6.3027,-6.29396,-6.29396,-6.9981
231,-5.9118,-5.88218,-5.88218,-6.66456
232,-5.4339,-5.42465,-5.42465,-6.29396
233,-5.05161,-4.9182,-4.91628,-5.88217
234,-4.63732,-4.35184,-4.49243,-4.67933
235,-4.07033,-4.10164,-3.72387,-4.47987
236,-3.60223,-3.6049,-3.48826,-3.64553
237,-3.24247,-3.22606,-3.23577,-3.24637
238,-2.89593,-2.91366,-2.91324,-2.99124
239,-2.80446,-2.73991,-2.77076,-2.81514
240,-7.98721,-7.97995,-7.97923,-7.97229
241,-7.97018,-7.9812,-7.96918,-7.9638
242,-7.97212,-7.97507,-7.951,-7.95703
243,-7.94112,-7.92265,-7.92529,-7.93747
244,-7.83361,-7.81128,-7.81125,-7.96432
245,-7.57337,-7.56846,-7.56846,-7.85443
246,-7.30136,-7.29829,-7.29829,-7.81161
247,-7.05114,-6.9981,-6.9981,-7.56846
248,-6.72128,-6.66456,-6.66456,-7.29829
249,-6.30607,-6.29396,-6.29396,-6.9981
250,-5.89488,-5.88218,-5.88218,-6.66456
251,-5.50502,-5.42465,-5.42465,-6.29396
252,-4.92819,-4.91628,-4.91628,-5.88218
253,-4.70129,-4.35142,-4.35142,-5.42465
254,-4.22766,-3.7238,-3.7238,-4.91627
255,-3.74349,-3.02644,-3.02644,-4.35141
256,-3.24603,-2.2516,-2.2516,-3.72379
257,-2.94537,-1.39066,-1.39066,-3.02644
258,-2.5421,-0.43407,-0.43407,-2.2516
259,-2.37596,-0.43407,0.628811,-1.39066
260,-7.843,-7.85083,-7.84962,-7.85979
261,-7.83195,-7.83217,-7.82307,-7.84003
262,-7.82286,-7.80113,-7.78671,-7.8066
263,-7.74258,-7.74402,-7.74189,-7.74596
264,-7.60834,-7.56819,-7.56818,-7.79835
265,-7.31078,-7.29829,-7.29829,-7.55946
266,-7.02573,-6.9981,-6.99811,-7.47092
267,-6.70407,-6.66456,-6.66457,-7.22849
268,-6.33212,-6.29396,-6.29397,-6.98805
269,-5.9429,-5.88218,-5.88219,-6.66367
270,-5.48981,-5.42465,-5.42465,-6.29355
271,-5.0016,-4.91628,-4.91628,-5.88218
272,-4.48034,-4.35142,-4.35142,-5.42465
273,-4.27036,-3.7238,-3.7238,-4.91627
274,-3.82308,-3.02644,-3.02644,-4.35141
275,-3.26429,-2.2516,-2.2516,-3.72379
276,-2.79979,-1.39066,-1.39066,-3.02644
277,-2.46823,-0.43407,-0.43407,-2.2516
278,-2.02615,0.628811,0.628811,-1.39066
279,-1.79032,0.628811,1.80979,-0.43407
280,-7.72306,-7.70319,-7.70206,-7.70809
281,-7.675,-7.67592,-7.66955,-7.67511
282,-7.63128,-7.60909,-7.60973,-7.63708
283,-7.52906,-7.52485,-7.51813,-7.54288
284,-7.30798,-7.29812,-7.29812,-7.45354
285,-7.00743,-6.99811,-6.99811,-7.35102
286,-6.72533,-6.66457,-6.66458,-7.18921
287,-6.34106,-6.29397,-6.30025,-6.88508
288,-5.93576,-5.88219,-5.90285,-6.54187
289,-5.51725,-5.42465,-5.47563,-6.13246
290,-5.07291,-4.91628,-4.9207,-5.8229
291,-4.62681,-4.35142,-4.35142,-5.42465
292,-4.13098,-3.7238,-3.7238,-4.91627
293,-3.85412,-3.02644,-3.02644,-4.35141
294,-3.35286,-2.2516,-2.2516,-3.72379
295,-2.85425,-1.39066,-1.39066,-3.02644
296,-2.37678,-0.43407,-0.43407,-2.2516
297,-1.94571,0.628811,0.628811,-1.39066
298,-1.49167,1.80979,1.80979,-0.43407
299,-1.32019,1.80979,3.12199,0.628811
300,-7.56,-7.54516,-7.54905,-7.58371
301,-7.49706,-7.49781,-7.50515,-7.5232
302,-7.43584,-7.41715,-7.41752,-7.41546
303,-7.28671,-7.27072,-7.27259,-7.29822
304,-6.99808,-6.99804,-6.99803,-7.21991
305,-6.68549,-6.66458,-6.66543,-7.00823
306,-6.36737,-6.30986,-6.29397,-6.69184
307,-6.00098,-5.9324,-5.88691,-6.13058
308,-5.55591,-5.52803,-5.43864,-5.73535
309,-5.10152,-4.94518,-5.07404,-5.35043
310,-4.71265,-4.35157,-4.5465,-4.8531
311,-4.20104,-3.7238,-3.85451,-4.77633
312,-3.73706,-3.02644,-3.02644,-4.35141
313,-3.43711,-2.2516,-2.43971,-3.64124
314,-2.9309,-1.39066,-1.65961,-3.02998
315,-2.46629,-0.43407,-0.43407,-2.2516
316,-1.98636,0.628811,0.628811,-1.39066
317,-1.52457,1.80941,1.80979,-0.43425
318,-1.03776,3.12199,3.12199,0.628811
319,-0.818648,3.12199,4.57999,1.80979
320,-7.38942,-7.39415,-7.39705,-7.40765
321,-7.33957,-7.32056,-7.32956,-7.36427
322,-7.2357,-7.21091,-7.2057,-7.23106
323,-7.02993,-6.9923,-6.99539,-7.0726
324,-6.6777,-6.66458,-6.67741,-6.93709
325,-6.38651,-6.29397,-6.3361,-6.5901
326,-5.96871,-5.88219,-5.90697,-6.40524
327,-5.62864,-5.42465,-5.4787,-6.06456
328,-5.16633,-4.91628,-5.03687,-5.77404
329,-4.75199,-4.35142,-4.67929,-5.14409
330,-4.33045,-3.7238,-3.87596,-4.75163
331,-3.86648,-3.02644,-3.23892,-4.30036
332,-3.38461,-2.2516,-2.2516,-3.72379
333,-2.97122,-1.98748,-1.39066,-3.03497
334,-2.54322,-0.43407,-1.77347,-2.37753
335,-2.05304,0.628811,0.628811,-1.39066
336,-1.52178,1.80979,1.80979,-0.43407
337,-1.02688,3.12199,3.12199,0.628811
338,-0.614517,4.57999,4.57999,1.80979
339,-0.419291,4.57999,6.19999,3.12199
340,-7.24061,-7.23724,-7.21928,-7.22666
341,-7.15525,-7.15473,-7.14999,-7.15231
342,-7.00492,-6.9788,-6.9817,-6.99291
343,-6.70896,-6.69362,-6.69987,-6.80621
344,-6.38678,-6.3155,-6.36963,-6.5004
345,-6.05463,-5.89229,-5.99062,-6.1364
346,-5.68885,-5.42587,-5.60979,-5.75109
347,-5.31679,-4.91643,-5.26333,-5.46817
348,-4.87848,-4.86428,-4.35143,-5.1424
349,-4.49682,-3.90566,-4.43049,-4.47046
350,-3.95439,-3.0323,-3.97443,-4.11368
351,-3.49882,-2.2516,-2.95622,-3.70518
352,-3.08024,-1.39066,-1.39066,-3.02644
353,-2.56086,-0.761851,-0.43407,-2.31232
354,-2.08286,-1.78155,0.584164,-2.19982
355,-1.59091,1.80979,-0.709516,-1.08149
356,-1.10508,3.12199,3.12199,0.628811
357,-0.640501,4.57999,4.57999,1.80979
358,-0.30734,6.19999,6.19999,3.12199
359,-0.199,6.19999,7.99999,4.57999
360,-7.05814,-7.07114,-7.05315,-7.10526
361,-6.99179,-6.95163,-6.95586,-6.96378
362,-6.74017,-6.7122,-6.712,-6.75936
363,-6.44769,-6.40695,-6.34959,-6.45121
364,-6.11856,-6.0025,-6.06385,-6.2153
365,-5.74014,-5.47982,-5.72586,-5.79427
366,-5.40496,-4.9335,-5.35536,-5.54089
367,-5.01513,-4.35474,-4.90565,-5.18247
368,-4.62096,-4.55459,-3.7238,-4.72964
369,-4.17006,-4.13277,-3.76491,-4.26133
370,-3.67086,-2.99847,-3.59715,-3.8279
371,-3.26187,-1.39066,-2.85692,-3.51431
372,-2.72756,-0.43407,-0.43407,-2.2516
373,-2.25829,0.35986,0.628811,-1.45814
374,-1.71766,-1.46779,1.80826,-1.60446
375,-1.17345,2.05585,-1.15911,-1.26865
376,-0.815442,1.74975,4.57999,-0.666127
377,-0.422863,5.2418,6.19999,2.29877
378,-0.19981,7.99999,7.99998,4.57999
379,-0.1,7.99999,10,6.19999
380,-6.9306,-6.92682,-6.91892,-6.91926
381,-6.78665,-6.73639,-6.75358,-6.75227
382,-6.48594,-6.34267,-6.46948,-6.62523
383,-6.18258,-5.89663,-6.21319,-6.26725
384,-5.84823,-5.4303,-5.89388,-6.04742
385,-5.51122,-4.91784,-5.56633,-5.78971
386,-5.19508,-4.35168,-5.18018,-5.40627
387,-4.80868,-3.7238,-4.66482,-4.87244
388,-4.35853,-3.02644,-4.05482,-4.39724
389,-3.91592,-2.2516,-3.25041,-3.84356
390,-3.47011,-1.39066,-2.74463,-3.1315
391,-2.99588,-0.43407,-1.66203,-2.34198
392,-2.53849,0.628811,-0.43407,-1.39066
393,-2.02819,1.80979,0.628811,-0.43407
394,-1.42056,3.12199,1.80979,0.628811
395,-0.957962,4.57999,3.12199,1.80979
396,-0.504087,6.19999,4.57999,3.12199
397,-0.199,7.99999,6.19999,4.57999
398,-0.1,10,7.99999,6.19999
399,0,0,0,0
400,-6.55388,-6.54916,-6.55196,-6.53166
401,-6.55388,-6.57691,-6.5545,-6.59703
402,-6.65623,-6.66448,-6.66188,-6.66344
403,-6.75554,-6.79265,-6.75699,-6.77941
404,-6.94541,-6.954,-6.93741,-6.91808
405,-7.12416,-7.11081,-7.10677,-7.11634
406,-7.31953,-7.47657,-7.2983,-7.32413
407,-7.57583,-7.91519,-7.56847,-7.56847
408,-7.82955,-8.2274,-7.81162,-7.81162
409,-8.03708,-8.40466,-8.03045,-8.03045
410,-8.24253,-8.55932,-8.2274,-8.2274
411,-8.41057,-8.403,-8.40214,-8.40192
412,-8.31178,-8.31146,-8.31383,-8.32747
413,0,0,0,0
414,-0.4901,-0.489378,-0.497244,-0.39404
415,-0.4901,-0.482882,-0.498957,-0.4901
416,-0.4901,-0.576291,-0.482161,-0.490218
417,-0.39404,-0.393238,-0.392509,-0.582399
418,-0.39404,-0.497244,-0.474871,-0.386021
419,-0.4901,-0.481367,-0.482882,-0.488584
420,-6.49006,-6.47001,-6.49496,-6.49965
421,-6.50233,-6.56173,-6.49263,-6.51336
422,-6.60078,-6.59736,-6.5966,-6.61488
423,-6.70845,-6.69834,-6.68309,-6.70233
424,-6.8106,-6.81147,-6.80709,-6.82251
425,-6.93966,-6.97155,-6.93686,-6.94193
426,-7.00979,-7.28657,-6.99812,-7.09565
427,-7.34392,-7.75912,-7.2983,-7.2983
428,-7.56903,-8.03045,-7.56847,-7.56847
429,-7.8231,-8.2274,-7.81162,-7.81162
430,-8.03993,-8.40465,-8.03045,-8.03045
431,-8.23137,-8.28246,-8.2274,-8.2274
432,-8.2241,-8.22241,-8.22154,-8.22676
433,0,0,0,0
434,-0.474944,-0.496002,-0.487928,-0.4901
435,-0.482869,-0.5086,-0.478854,-0.466867
436,-0.490111,-0.497959,-0.476052,-0.472772
437,-0.395483,-0.4027,-0.490034,-0.466998
438,-0.487862,-0.401257,-0.488656,-0.394834
439,-0.480645,-0.490027,-0.4901,-0.401979
440,-6.37937,-6.43272,-6.38946,-6.39943
441,-6.40042,-6.47109,-6.42448,-6.40593
442,-6.491,-6.52499,-6.49759,-6.50376
443,-6.59513,-6.55716,-6.55446,-6.57389
444,-6.66519,-6.66367,-6.64091,-6.66473
445,-6.75518,-6.74746,-6.77092,-6.76215
446,-6.71495,-7.04043,-6.66458,-6.8768
447,-7.00883,-7.52062,-6.99811,-6.99812
448,-7.29998,-7.81162,-7.2983,-7.2983
449,-7.57767,-8.03045,-7.56847,-7.56847
450,-7.82621,-8.2274,-7.81162,-7.81162
451,-8.06176,-8.20413,-8.03045,-8.03045
452,-8.11727,-8.09771,-8.09907,-8.10521
453,0,0,0,0
454,-0.468383,-0.408526,-0.549148,-0.4901
455,-0.488584,-0.415691,-0.484246,-0.472772
456,-0.488722,-0.497113,-0.39404,-0.48655
457,-0.473566,-0.480711,-0.504383,-0.481957
458,-0.48281,-0.4901,-0.474084,-0.484311
459,-0.490027,-0.4901,-0.4901,-0.496582
460,-6.2803,-6.2564,-6.25782,-6.24976
461,-6.26995,-6.42157,-6.26947,-6.27899
462,-6.37284,-6.37613,-6.38155,-6.37427
463,-6.40412,-6.40836,-6.40067,-6.41085
464,-6.47803,-6.46534,-6.46629,-6.46861
465,-6.5794,-6.55546,-6.55868,-6.54931
466,-6.39528,-6.86579,-6.29397,-6.75505
467,-6.66615,-7.29472,-6.66457,-6.66457
468,-7.04304,-7.56847,-6.99811,-6.99811
469,-7.34758,-7.81162,-7.2983,-7.2983
470,-7.61113,-8.03045,-7.56847,-7.56847
471,-7.82312,-8.0597,-7.81162,-7.81162
472,-7.95933,-7.97849,-7.95606,-7.9581
473,0,0,0,0
474,-0.481505,-0.496535,-0.549148,-0.4901
475,-0.48884,-0.4979,-0.489174,-0.513719
476,-0.49067,-0.487862,-0.489378,-0.490872
477,-0.481367,-0.489968,-0.482161,-0.561549
478,-0.489443,-0.39404,-0.402766,-0.562192
479,-0.4901,-0.464607,-0.4901,-0.39404
480,-6.09981,-6.12459,-6.12121,-6.13244
481,-6.14406,-6.15455,-6.14149,-6.13234
482,-6.19515,-6.2203,-6.19152,-6.18995
483,-6.24512,-6.22321,-6.23187,-6.22317
484,-6.29042,-6.25675,-6.24356,-6.26798
485,-6.32462,-6.2902,-6.29056,-6.30748
486,-6.05796,-6.66346,-5.88219,-6.6575
487,-6.36385,-6.99333,-6.29424,-6.29397
488,-6.67722,-7.2983,-6.66457,-6.66457
489,-7.00154,-7.56847,-6.99811,-6.99811
490,-7.34418,-7.81162,-7.2983,-7.2983
491,-7.58749,-7.91927,-7.56847,-7.56847
492,-7.79886,-7.77248,-7.77019,-7.77589
493,0,0,0,0
494,-0.489174,-0.39404,-0.549148,-0.488584
495,-0.491221,-0.482161,-0.473566,-0.400601
496,-0.48281,-0.401979,-0.4901,-0.490218
497,-0.489306,-0.490093,-0.39404,-0.402051
498,-0.481301,-0.490027,-0.498024,-0.402773
499,-0.4901,-0.490027,-0.480711,-0.490885
500,-5.95241,-5.98239,-5.95484,-5.97485
501,-5.99258,-6.00874,-5.9649,-5.97118
502,-6.00846,-6.02347,-5.98501,-6.01062
503,-6.04108,-6.02012,-6.00245,-6.00618
504,-6.01816,-6.01924,-6.00086,-6.00059
505,-5.9469,-5.882,-5.88203,-6.02696
506,-5.74853,-6.29353,-5.42465,-6.29291
507,-6.00296,-6.61197,-5.88219,-5.90333
508,-6.32323,-6.99811,-6.29397,-6.29397
509,-6.66785,-7.2983,-6.66457,-6.66457
510,-7.01927,-7.56847,-6.99811,-6.99811
511,-7.32846,-7.77257,-7.2983,-7.2983
512,-7.55682,-7.59863,-7.55449,-7.55572
513,0,0,0,0
514,-0.489962,-0.576553,-0.45965,-0.4901
515,-0.4901,-0.4901,-0.505045,-0.483539
516,-0.488656,-0.576553,-0.4901,-0.402117
517,-0.481367,-0.4901,-0.4901,-0.497894
518,-0.481367,-0.401323,-0.491529,-0.4901
519,-0.481367,-0.39404,-0.466867,-0.39404
520,-5.78898,-5.79106,-5.75662,-5.7616
521,-5.78945,-5.77406,-5.7666,-5.77919
522,-5.7788,-5.75404,-5.75151,-5.7772
523,-5.7401,-5.75095,-5.74495,-5.7385
524,-5.77363,-5.73327,-5.71502,-5.70607
525,-5.48245,-5.42465,-5.45227,-5.79787
526,-5.41403,-5.88219,-4.91628,-5.88219
527,-5.68874,-6.29397,-5.42465,-5.42465
528,-5.94997,-6.66457,-5.88219,-5.88219
529,-6.3456,-6.99811,-6.29397,-6.29397
530,-6.68195,-7.2983,-6.66458,-6.66457
531,-7.04203,-7.55568,-6.99811,-6.99811
532,-7.3066,-7.31969,-7.2928,-7.29311
533,0,0,0,0
534,-0.4901,-0.39404,-0.468383,-0.39404
535,-0.488787,-0.4901,-0.490093,-0.39404
536,-0.481367,-0.4901,-0.481367,-0.4901
537,-0.490879,-0.4901,-0.4901,-0.4901
538,-0.481367,-0.408605,-0.497835,-0.4901
539,-0.482161,-0.39404,-0.39404,-0.4756
540,-5.57424,-5.53866,-5.53583,-5.51637
541,-5.56204,-5.5409,-5.55153,-5.53481
542,-5.51371,-5.4929,-5.50836,-5.5293
543,-5.45033,-5.45072,-5.46493,-5.47226
544,-5.41126,-5.35181,-5.35485,-5.37095
545,-5.12076,-4.91628,-4.99395,-5.30288
546,-5.06294,-5.42465,-4.35142,-5.42465
547,-5.3477,-5.88219,-4.91628,-4.91628
548,-5.6486,-6.29397,-5.42465,-5.42465
549,-5.97029,-6.66457,-5.88219,-5.88219
550,-6.32003,-6.97531,-6.29397,-6.29454
551,-6.66578,-7.04638,-6.66457,-6.66457
552,-7.0337,-7.04336,-6.99505,-6.99485
553,0,0,0,0
554,-0.4901,-0.499388,-0.45965,-0.4901
555,-0.473428,-0.504389,-0.482095,-0.4901
556,-0.473428,-0.490159,-0.489962,-0.481367
557,-0.4901,-0.476125,-0.4901,-0.481367
558,-0.40854,-0.488656,-0.496595,-0.504502
