0.572728,-0.302997,-0.120979,-0.231887,0.641702,-0.752121,
0.409021,-0.118293,-0.403101,0.073613,0.609900,0.634499,
-0.875603,-0.960142,-0.057377,-0.745956,-0.410609,-0.493133,
0.619362,-0.007019,0.772081,0.247940,-0.398584,0.588964,
0.731612,0.034792,0.240920,-0.313679,0.026674,
