0.583043,-0.899530,-0.392419,0.854117,0.980101,
-0.248428,-0.020387,0.621986,0.204358,0.423244,
-0.356284,-0.481475,0.974364,0.700116,-0.294085,
0.764939,0.025880,0.248672,0.905756,-0.516084,
0.806995,0.305072,-0.546420,-0.526766,
